src_text,tgt_text,src_lang,tgt_lang
درود,prayer,chg_Arab,eng_Latn
حضرت,the great,chg_Arab,eng_Latn
ﻳﻮﻗﺎﺭﻮ,high,chg_Arab,eng_Latn
قند اق دور,sugar is white,chg_Arab,eng_Latn
ﻗﻭﻴﻧﻧﺪﻴﻥ,қойынынан,chg_Arab,kaz_Cyrl
ﺪﺴﺘﻣﺎﻴﻢ,мұқтаждық,chg_Arab,kaz_Cyrl
کچيک بلام چونک بولادور,Кіші балам үлкейіп жатыр,chg_Arab,kaz_Cyrl
کورمادينک مو,көрмедің бе?,chg_Arab,kaz_Cyrl
کورماس,көрмейді,chg_Arab,kaz_Cyrl
ﺩﻋﻭﺓ,"шақыру, жинау",chg_Arab,kaz_Cyrl
ﻗﻮﻴﺎﻗﻧﻰ,cup,chg_Arab,eng_Latn
ايال,wife,chg_Arab,eng_Latn
ﻗﻮﻣﺎﺶ,мата (ﻗﻮﻣﺎﺷﻨﻰ),chg_Arab,kaz_Cyrl
اولتور-,отыру,chg_Arab,kaz_Cyrl
ﻴﻴﺮﺳﻴﻥ,жерсің,chg_Arab,kaz_Cyrl
ﻴﻤﺎﻧﻼﺷﻐﺎﻨﻤﺯ,our enmity,chg_Arab,eng_Latn
قويجى نينک ايتى هم قوشولوب رقيم اتليغ غارغە کيرميشلار,"қойшының иті де қосылып, Рақим атты үңгірге кірген екен",chg_Arab,kaz_Cyrl
يول,жол,chg_Arab,kaz_Cyrl
ﻨﻗﻞ,story,chg_Arab,eng_Latn
ﭘﻴﺎﺩﻩ,жаяу,chg_Arab,kaz_Cyrl
مقرّب,мұқарраб,chg_Arab,kaz_Cyrl
ﺍﻮﻳﻮﻧﺎ,to the house,chg_Arab,eng_Latn
غولجەنينک واقعاتلارينينک بياني ,Ғұлжа оқиғаларының баяны,chg_Arab,kaz_Cyrl
ﺒﺎﺴﻘﺎﻧﻰ,"conquered, captured",chg_Arab,eng_Latn
ﺳﻭﺮﻮﺐ,"айдап , қуып",chg_Arab,kaz_Cyrl
خذمت,Жұмыс,chg_Arab,kaz_Cyrl
ﺁﻭ,аң,chg_Arab,kaz_Cyrl
ينە,тағы,chg_Arab,kaz_Cyrl
ﻴﻛﺭﻤﻰ,жиырма,chg_Arab,kaz_Cyrl
ﺁﺪﺍﺷﺪﻯ,stray,chg_Arab,eng_Latn
ديماسام,демесем,chg_Arab,kaz_Cyrl
ﻣﺣﻠﮫ,жер,chg_Arab,kaz_Cyrl
ديرام,coin,chg_Arab,eng_Latn
ﺁﭼﻎ,open,chg_Arab,eng_Latn
ﻠﺑﻰ,жағасы,chg_Arab,kaz_Cyrl
سەشنبە,сейсенбі,chg_Arab,kaz_Cyrl
ﺍﻏﺭﻤﺎﺴﻭﻥ,ауырмасын,chg_Arab,kaz_Cyrl
ﻴﻗﻠﻴﺐ,жиылып,chg_Arab,kaz_Cyrl
مرتبە,Дәреже,chg_Arab,kaz_Cyrl
ديکان,called,chg_Arab,eng_Latn
ﺁﻴﺭﻴﻠﺪﻴﻼﺭ,бөліну,chg_Arab,kaz_Cyrl
توقيف,қамау,chg_Arab,kaz_Cyrl
ﺴﻳﻤﻮ,you?,chg_Arab,eng_Latn
بيلان,with,chg_Arab,eng_Latn
پادشلیقنینك,of the kingdom,chg_Arab,eng_Latn
دعوى,талап,chg_Arab,kaz_Cyrl
اياق,аяқ,chg_Arab,kaz_Cyrl
ﺍﻮﺯﻜﺎ,"other, other",chg_Arab,eng_Latn
پادشاە ايمدى بيزکه اول پيغمبرنى ايبارسون ديدى,"Патша: «Енді бізге ол пайғамбарды жіберсін», – деді.",chg_Arab,kaz_Cyrl
ﺴﺎﺭﻯ,yellow,chg_Arab,eng_Latn
ﻴﻜﺮﻣﻴﻜﺎ,жиырмаға,chg_Arab,kaz_Cyrl
آطليغ,on horseback,chg_Arab,eng_Latn
تنكرینینك,God willing,chg_Arab,eng_Latn
ﺭﺒﺎﻋﻴﺎﺕ,poems that describe the beauty of spring,chg_Arab,eng_Latn
ﮐﻧﺯﺍﮎ,күтуші әйел,chg_Arab,kaz_Cyrl
توختە هم بارادور,Тоқта да барады,chg_Arab,kaz_Cyrl
ﺍﺘﻼﺮﻴﻤﺯ,аттарымыз,chg_Arab,kaz_Cyrl
عذرائيل,the archangel Azrael,chg_Arab,eng_Latn
اوزکا,apart from,chg_Arab,eng_Latn
توران,Тұран,chg_Arab,kaz_Cyrl
زينهار,warning,chg_Arab,eng_Latn
صحرادا,in the plains,chg_Arab,eng_Latn
تولا,өте,chg_Arab,kaz_Cyrl
ﺍﺸﻛﺎﺭﻩ,to be public,chg_Arab,eng_Latn
ﺴﻳﻼﺐ,respect and honor,chg_Arab,eng_Latn
ﺘﺎﻏﻼﺭ,mountains,chg_Arab,eng_Latn
يوق,there exists not,chg_Arab,eng_Latn
شاە,корольдік,chg_Arab,kaz_Cyrl
ﺪﺭ,асыл тас,chg_Arab,kaz_Cyrl
سحر,сәске,chg_Arab,kaz_Cyrl
ﭘﻴﻐﻣﺑﺭ,"Алланың дінін, уағызын халыққа таратушы, пайғамбар",chg_Arab,kaz_Cyrl
ﻧﺼﻴﺣﺗﻧﻰ,advice,chg_Arab,eng_Latn
ﺧﻧﺩﻖ,"арнайы қазылған бекініс, шұңқыр, ор",chg_Arab,kaz_Cyrl
فرغانە ولايتي ترک لارنينک يورتي بولوب کلکان,The land of Ferghana has been the country of the Turks,chg_Arab,eng_Latn
ﺍﻠﺘﻤﺎﺱ,өтініш,chg_Arab,kaz_Cyrl
تک,тию,chg_Arab,kaz_Cyrl
ﻤﻮﻧﻼﺮﻨﻴﻨﮏ,бұлардың,chg_Arab,kaz_Cyrl
تا سر,all the way to,chg_Arab,eng_Latn
چارلا,шақыру,chg_Arab,kaz_Cyrl
خلايق,people,chg_Arab,eng_Latn
يول,to pluck,chg_Arab,eng_Latn
ﻴﺎﻠﻐﻭﺰ,"alone, alone",chg_Arab,eng_Latn
ﺍﺿﻃﺮﺍﺏ,"мазасыздану, уайымдау",chg_Arab,kaz_Cyrl
ديماسام,If I do not say,chg_Arab,eng_Latn
ﺗﻭﺮﻏﻴﻞ,тұр,chg_Arab,kaz_Cyrl
ﺁﺘﺎﺳﻰ,"ата, әкенің әкесі",chg_Arab,kaz_Cyrl
سوزلاردين,сөздерден,chg_Arab,kaz_Cyrl
ﺍﻮﺭﻮﺷﻐﺎﻥ,"ұрысқан, соғысқан",chg_Arab,kaz_Cyrl
عبادت,ғибадат,chg_Arab,kaz_Cyrl
بو,бұл,chg_Arab,kaz_Cyrl
ﺍﻴﺮﺴﺯ,күйеусіз,chg_Arab,kaz_Cyrl
آنينک دوستي و بارچە آدم فرزندلاريکە و جنلارکا وجنلارکا يبارکان ايلچي سي اولو العزم و رسالت و نبوت و خاتمت بو تورت مرتبە نى عنايت قيليب برکان رسولي محمد مصطفي نينک دروددين سونك,after praising the messenger Muhammad the chosen one His friend and the emissary He sent unto all the children of Adam and to the djinn who held the four stations of the decision the bringing of the message the prophecy and the Seal,chg_Arab,eng_Latn
ﺍﻮﺮﺩﻮﺴﻰ,ордасы,chg_Arab,kaz_Cyrl
باس,Басу,chg_Arab,kaz_Cyrl
ﺁﺘﻼﻥ,from the horse,chg_Arab,eng_Latn
ﺍﻳﺘﻐﺎﭺ,after saying,chg_Arab,eng_Latn
حد شمالى,солтүстік шек,chg_Arab,kaz_Cyrl
ﺴﻮﺯﻻﻯ,speaking,chg_Arab,eng_Latn
الار بو حالنى معلوم قيليب اتفاق بلە شهرلاريدين قاچيب,"They learned about this, and together they fled the city",chg_Arab,eng_Latn
آى-,to say,chg_Arab,eng_Latn
کتاب سيز,кітапсыз,chg_Arab,kaz_Cyrl
ﺍﻓﺘﺎﺐ,күн,chg_Arab,kaz_Cyrl
ﺴﺮﻮﭙﺎﻯ,cape,chg_Arab,eng_Latn
ﺘﻭﻜﺮﺍﮎ,"surroundings, surroundings",chg_Arab,eng_Latn
ﺁﭺ ﺁﺭﻳﻗﻴﻥ,"аш-жалаңаш, жүдеп-жадаған адамдарын",chg_Arab,kaz_Cyrl
ﺑﺎﺭﻳﺶ ﮐﻴﻠﻴﺶ,"mixed, mixed-up",chg_Arab,eng_Latn
ضرور,necessary,chg_Arab,eng_Latn
اول پادشاه اول غار ايشيکيدا اولوغ کنبد ياساب,ол патша сол үңгір есігіне үлкен күмбез жасап,chg_Arab,kaz_Cyrl
قال-,қалу,chg_Arab,kaz_Cyrl
دمكاچه,until then,chg_Arab,eng_Latn
آطليغ,атты,chg_Arab,kaz_Cyrl
شمال,north,chg_Arab,eng_Latn
کتبتە,жаздым,chg_Arab,kaz_Cyrl
قاش-,қашу,chg_Arab,kaz_Cyrl
ﻛﻭﺮﺍﻦ,"a nation of a thousand yurts, a people",chg_Arab,eng_Latn
هلاک,killed,chg_Arab,eng_Latn
ﺑﺮﻠﻜﻳﻞ,"worship, worship",chg_Arab,eng_Latn
ﻏﺎﻓﻴﻞ,carefree,chg_Arab,eng_Latn
ﻘﻴﺰﻻﺭﻴﻧﻰ,қыздарын,chg_Arab,kaz_Cyrl
عفونت,сасық иіс,chg_Arab,kaz_Cyrl
بشنجى,fifth,chg_Arab,eng_Latn
باغ,бақ,chg_Arab,kaz_Cyrl
ساقلا,сақтау,chg_Arab,kaz_Cyrl
ﺻﺑﺎﺡ,таңертең,chg_Arab,kaz_Cyrl
ايري,of the loins,chg_Arab,eng_Latn
اولتورول-,to be killed,chg_Arab,eng_Latn
ﻏﺎﺮﺖ,"тау, талан-таражға салу",chg_Arab,kaz_Cyrl
کلادور,it comes,chg_Arab,eng_Latn
ﺍﻮﺒﺪﻯ,kissed,chg_Arab,eng_Latn
تار,narrow,chg_Arab,eng_Latn
ایماس,емес,chg_Arab,kaz_Cyrl
ﻘﻳﻠﭼﻐﻪ,to swordsmen,chg_Arab,eng_Latn
اطى,his horse ,chg_Arab,eng_Latn
چيق-,to go up,chg_Arab,eng_Latn
اونينکدە,оныңда,chg_Arab,kaz_Cyrl
ﮐﻮﭼﻮﺮﻭﺐ,copy,chg_Arab,eng_Latn
ﺍﺴﺘﺎﻧﻪ,табалдырық,chg_Arab,kaz_Cyrl
مسلمان بولور کيشى,мұсылман болатын кісі,chg_Arab,kaz_Cyrl
ارتە,ертең,chg_Arab,kaz_Cyrl
تخت نشين,Тақта отырушы,chg_Arab,kaz_Cyrl
ﺘﻮﺮﻏﻮﺪﻳﮏ,тұратындай,chg_Arab,kaz_Cyrl
عنوق,Ануқ,chg_Arab,kaz_Cyrl
ﻤﻧﺯﻞ,"белгіленген орын, уәделескен жер",chg_Arab,kaz_Cyrl
ﻋﻬﺪ ﭙﻴﻣﺎﻦ,келісімшарт,chg_Arab,kaz_Cyrl
يغاچنى ال-,ағашты ал-,chg_Arab,kaz_Cyrl
بيلدور-,to inform,chg_Arab,eng_Latn
ﻜﻮﻤﺎﺮﻻﺮ,bury,chg_Arab,eng_Latn
ﺴﮑﺰﻳﻨﭽﻰ,eighth,chg_Arab,eng_Latn
ایستا-,іздеу,chg_Arab,kaz_Cyrl
ﻴﺎﻠﻐﺎﻨﻴﻥ,өтірігін,chg_Arab,kaz_Cyrl
ﻜﻴﻠﻴﺑﻤﻳﺯ,келіппіз,chg_Arab,kaz_Cyrl
ﺴﻗﻼﺪﻯ,carries,chg_Arab,eng_Latn
ﻗﻮﻮﺵ,hollow,chg_Arab,eng_Latn
ﺍﺧﺗﻴﺎﺭ,билік,chg_Arab,kaz_Cyrl
کچيک ليک,жастық,chg_Arab,kaz_Cyrl
هنر,өнер,chg_Arab,kaz_Cyrl
کچيک خوراز و چونک ايناک,little rooster and big cow,chg_Arab,eng_Latn
انا,ана,chg_Arab,kaz_Cyrl
کوردينکيز,көрдіңіз,chg_Arab,kaz_Cyrl
ﻟﻗﺐ,"alias, false name",chg_Arab,eng_Latn
ﺘﻳﻧﻜﻼﻤﺎﻏﺎﻥ,not listening,chg_Arab,eng_Latn
قلم,pen,chg_Arab,eng_Latn
اندجان سمرقنددين مشهورراق,Әндіжан Самарқандтан мәшһүрірек,chg_Arab,kaz_Cyrl
باديە,wilderness,chg_Arab,eng_Latn
ﺴﺪ,қорған,chg_Arab,kaz_Cyrl
اويو,ұйықтау,chg_Arab,kaz_Cyrl
اخوندونکلار,ахундарыңыз,chg_Arab,kaz_Cyrl
ﻘﻭﻴﻐﺎﺮ,құяр,chg_Arab,kaz_Cyrl
ﺘﻮﺘﺩﻯ,байлады,chg_Arab,kaz_Cyrl
هيچ کيم,ешкім,chg_Arab,kaz_Cyrl
کافرلار ايمان ايتغالی اوناماديلار,The nonbelievers refused to profess the faith.,chg_Arab,eng_Latn
سندە,on you,chg_Arab,eng_Latn
ﺷﻮﻨﺩﺍﻕ,сондай,chg_Arab,kaz_Cyrl
ايچقوز-,ішкізу,chg_Arab,kaz_Cyrl
رسالت,хабар,chg_Arab,kaz_Cyrl
خانقەدا شيخ شهاب الدين ازان اوقودى,Ханакада Шейх Шаһабуддин азан оқыды,chg_Arab,kaz_Cyrl
اير-,to be,chg_Arab,eng_Latn
ﺍﻧﺪﺍﮎ,"сәл ғана , аз ғана",chg_Arab,kaz_Cyrl
ﺘﻮﺷﻮﺐ,"жауып , түсіп",chg_Arab,kaz_Cyrl
عرب محمد خان,Arab Muhammad Khan,chg_Arab,eng_Latn
ﮐﻭﺑﻮﺭ,"еміс-еміс естілетін дыбыс, үн",chg_Arab,kaz_Cyrl
ﻗﻮﺘﻮﻟﻐﺎﻧﻼﺭﻯ,those who escaped,chg_Arab,eng_Latn
ﺳﻮﻧﻗﻳﺩﺍ,at the end,chg_Arab,eng_Latn
ﻤﻗﺩﺍﺭ,"өлшем, шама",chg_Arab,kaz_Cyrl
ﺍﻳﻜﻴﺴﻴﻦ,екеуін,chg_Arab,kaz_Cyrl
تومشوغ,snout,chg_Arab,eng_Latn
ديکان,атты,chg_Arab,kaz_Cyrl
کاشغر,Kashgar,chg_Arab,eng_Latn
نان و چاى,нан мен шай,chg_Arab,kaz_Cyrl
ﭙﻮﭽﮏ ﻴﺎﺭﻴﻢ,"жарым-жартылай, жартысы ғана",chg_Arab,kaz_Cyrl
ﺗﻴﻜﺩﻯ,"тиді, ие болды",chg_Arab,kaz_Cyrl
حد شرقى,шығыс шек,chg_Arab,kaz_Cyrl
اطلغ,атты,chg_Arab,kaz_Cyrl
ﻤﻴﺳﺮ,"толық, жетілген",chg_Arab,kaz_Cyrl
بر اوغول فرزند بولور,Бір ұл перзент болады,chg_Arab,kaz_Cyrl
ﻋﺎﺪﻞ,әділ,chg_Arab,kaz_Cyrl
ﺣﻴﺎ,"shame, disgrace",chg_Arab,eng_Latn
خوضغه,"saba, a vessel made of horsehide (this meaning does not exist in Arabic, the meaning comes from Abilghazi's own usage)",chg_Arab,eng_Latn
بر اوغول فرزند بولور,You will have a boy child,chg_Arab,eng_Latn
ﻴﺤﺸﻴﺭﺍﻖ,better,chg_Arab,eng_Latn
کورماس سيزلار,көрмейсіздер,chg_Arab,kaz_Cyrl
اول,ол,chg_Arab,kaz_Cyrl
قیزیل میوه قیمت ایرماس,қызыл жеміс қымбат емес,chg_Arab,kaz_Cyrl
شهرکە کرالى,қалаға кірелік,chg_Arab,kaz_Cyrl
ﻜﻴﺴﺪﻴﻼﺮ,cut,chg_Arab,eng_Latn
سنى اهنگرليک کسب قيلماق غە بيورديلار,Сені аһәнгерлік кәсіп қылмаққа бұйырды.,chg_Arab,kaz_Cyrl
الصلواة خير من النوم دېکان اويقودين نماز يخشى راق دور ديدوک ديديلار,"«Ас-салауату хайрун минан-наум» деген – «Ұйқыдан намаз жақсырақ» дедік», – деді",chg_Arab,kaz_Cyrl
ﻤﺨﺗﺻﺮ,қысқа,chg_Arab,kaz_Cyrl
خانقە,Sufi lodge,chg_Arab,eng_Latn
بيابان لارنى طي قليب,Ен даланы кесіп өтіп,chg_Arab,kaz_Cyrl
ﻗﻴﻧﺎﻠﺪﻴﻼﺮ,олар қиналды,chg_Arab,kaz_Cyrl
ﺠﺎﺮﻴﻐﻪ,to the decree,chg_Arab,eng_Latn
ﻜﻭﺮ,соқыр,chg_Arab,kaz_Cyrl
آنلارنينك,олардың,chg_Arab,kaz_Cyrl
دى,Speak,chg_Arab,eng_Latn
کتيک,Катаки,chg_Arab,kaz_Cyrl
"ينە کيشيگأ اعتمديم يوق،"" ديب ايردى.","Және басқа кісіге сенімім жоқ"", – деп еді.",chg_Arab,kaz_Cyrl
ﻗﻮﺭﭼﺎﻗﻧﻰ,doll,chg_Arab,eng_Latn
ﺩﻴﻨﻼﺭﻳﮑﺎ,to their religions,chg_Arab,eng_Latn
تردد,екіұдай болу,chg_Arab,kaz_Cyrl
غزليات,ғазалдар,chg_Arab,kaz_Cyrl
ﺘﻭﺰﺪﻴﻼﺭ,тоз-тозы шықты,chg_Arab,kaz_Cyrl
ﻗﻮﻴﻮﻧﮑﻼﺮ,жерлеңдер,chg_Arab,kaz_Cyrl
تیسونلار,you say,chg_Arab,eng_Latn
بيز کورکان تنچ زمان,the peaceful time we have seen,chg_Arab,eng_Latn
ﻣﺣﻠﮫ,land,chg_Arab,eng_Latn
ﻗﺎﻴﺘﻣﺎﻗﻧﻰ,"to go back, to return",chg_Arab,eng_Latn
ﺍﻴﺭﻡ,ырым,chg_Arab,kaz_Cyrl
ﻗﻮﺸﻮﺮﺪﻯ,captured,chg_Arab,eng_Latn
باقى اخوند چونک دادانکيزنى اورادور,Бақи Ахун үлкен атаңызды ұрып жатыр,chg_Arab,kaz_Cyrl
بهشت,бейіш,chg_Arab,kaz_Cyrl
ﺒﺎﻍ,"garden, blooming place",chg_Arab,eng_Latn
ﻳﻗﻴﺐ,"жығып , құлатып",chg_Arab,kaz_Cyrl
شهرداکی,in the city,chg_Arab,eng_Latn
ﺒﺎﺴﻠﻰ,let's go,chg_Arab,eng_Latn
ﺗﻭﻓﺮﺍﻕ,топырақ,chg_Arab,kaz_Cyrl
ﺍﻳﻤﭽﺎﮐﻳﻧﻰ,nipple,chg_Arab,eng_Latn
یارتور,wound,chg_Arab,eng_Latn
ﺒﺭﮐﺯ,"at the same time, at the same time",chg_Arab,eng_Latn
سنينک,yours,chg_Arab,eng_Latn
يارليق,жарлық,chg_Arab,kaz_Cyrl
ﺍﻴﺷﺘﻳﺐ,"есітіп, естіп",chg_Arab,kaz_Cyrl
حاضر,қазір,chg_Arab,kaz_Cyrl
بيابان,иен дала,chg_Arab,kaz_Cyrl
ﮐﻮﺸﻪﺪﺍ,on the street,chg_Arab,eng_Latn
اما,but,chg_Arab,eng_Latn
خبر بېر,Ақпараттандыру,chg_Arab,kaz_Cyrl
ﻗﺎﻮﺏ,"chasing, chasing",chg_Arab,eng_Latn
اولتورغوز-,to seat,chg_Arab,eng_Latn
ﻏﺎﻟﺐ,victory,chg_Arab,eng_Latn
قباب,қамап,chg_Arab,kaz_Cyrl
ﭘﻮﻞ,"ақша, пұл",chg_Arab,kaz_Cyrl
ﺸﮑﺎﺮ,hunting,chg_Arab,eng_Latn
ﺍﻳﻨﺎﻨﻣﺪﻯ,didn't believe,chg_Arab,eng_Latn
ملا باقى نينک قايتيش ينى خواەلاماس من,Молда Бақидың қайтуын қаламаймын,chg_Arab,kaz_Cyrl
آفتاب,күн,chg_Arab,kaz_Cyrl
مو,this,chg_Arab,eng_Latn
ﻳﻮﻛﺎﻧﻰ,bridle,chg_Arab,eng_Latn
تمورچى,one who works iron,chg_Arab,eng_Latn
اولى,taking precedence,chg_Arab,eng_Latn
ﻏﺎﺷﻴﻕ,"love, passion",chg_Arab,eng_Latn
سن ايماس ايردينک,you were not,chg_Arab,eng_Latn
ينکى شهر ٤ نجی شعبان سەشنبە کونی تازغون يوليدە عسکرلريمز تونکانلر برلە مقابلە بولوپ اوروشوب نتيجەدە تونکانلردين يکرماسى اتيلدى,"On the fourth of Shaban, Tuesday, on the road to Tazghun, our soldiers fought the Dungans, and ultimately twenty Dungans were shot.",chg_Arab,eng_Latn
سوز سوراين ديدى,"«Сөз сұрайын», – деді",chg_Arab,kaz_Cyrl
ﺍﻴﻛﺎﺮﻻﺗﺪﻯ,"to marry, to marry",chg_Arab,eng_Latn
الديدا,алдында,chg_Arab,kaz_Cyrl
مكائيل,Микаил,chg_Arab,kaz_Cyrl
ﺗﻮﺮﺗﻮﻤﻴﺯ,төртеуіміз,chg_Arab,kaz_Cyrl
نچوک,what kind of,chg_Arab,eng_Latn
اکر ايمان مندە بولسە من اولى,"«Егер иман менде болса, мен артық»",chg_Arab,kaz_Cyrl
ﺒﻗﺎﺩﻭﺭﻏﺎﻦ,"бағ ат ын, бағуға арналған",chg_Arab,kaz_Cyrl
اتام سيزلار نمە ايش قيلاسيزلار ديب,"My father said to them, “What are you doing?”",chg_Arab,eng_Latn
ﺍﻭﺴﺘﻴﻜﺎ,leopard accusative case,chg_Arab,eng_Latn
کمرسە,біреу,chg_Arab,kaz_Cyrl
حضرت داود ايمدى اول قومنى ايمانغە دعوت قيلسون,May the great Dawud finally call those people to the faith.,chg_Arab,eng_Latn
ﻜﻮﭼﻪﺪﺍ,көшеде,chg_Arab,kaz_Cyrl
معلوم,мәлім,chg_Arab,kaz_Cyrl
مرتبە,Мәртебе,chg_Arab,kaz_Cyrl
ﺍﻴﺷﻼﺭﻴﻨﻰ,істерін,chg_Arab,kaz_Cyrl
آواز,Үн,chg_Arab,kaz_Cyrl
اى زيور شاە جوابنک نە تورور ايغيل,"Oh, Ziwar Shah! What is your answer? Tell us!",chg_Arab,eng_Latn
خداپرست,құдайшыл,chg_Arab,kaz_Cyrl
ﺍﻴﻜﺎﻻﺐ,own (possess),chg_Arab,eng_Latn
يا,немесе,chg_Arab,kaz_Cyrl
ﺑﻴﻠﻜﻳﻞ,"know, recognize",chg_Arab,eng_Latn
فکر,idea,chg_Arab,eng_Latn
اوتکوز-,өткізу,chg_Arab,kaz_Cyrl
ساقلا,қорғау,chg_Arab,kaz_Cyrl
آو,аңшылық,chg_Arab,kaz_Cyrl
ايشک کە,есекке,chg_Arab,kaz_Cyrl
ﺒﻮﺯ,"pale, light color",chg_Arab,eng_Latn
کل,to come,chg_Arab,eng_Latn
کليش,келу,chg_Arab,kaz_Cyrl
تاشقارى,external,chg_Arab,eng_Latn
ﺒﻮﻠﻮﻨﻭﺐ ﺒﻮﻠﻮﻨﻭﺐ,separately,chg_Arab,eng_Latn
ﺍﻮﻏﻟﻳﻐﻪ,to his son,chg_Arab,eng_Latn
اوچنكزدین,үшеуінен,chg_Arab,kaz_Cyrl
ﻴﻐﻤﻮﺮ,rain,chg_Arab,eng_Latn
ﺻﺤﺑﺕ,"friendship, respect",chg_Arab,eng_Latn
پادشاهيم,патшам,chg_Arab,kaz_Cyrl
ﺘﻮﻏﺎﻴﻨﻴﻨﮏ,тоғайдың,chg_Arab,kaz_Cyrl
توجە,setting out for,chg_Arab,eng_Latn
علوم,knowledge,chg_Arab,eng_Latn
ﮐﻳﻠﺴﻮﻥ,келсін,chg_Arab,kaz_Cyrl
تورک,Түрік,chg_Arab,kaz_Cyrl
نوابلارى و ملازملارى ايرميشلار,Уәзірлері мен қызметшілері екен,chg_Arab,kaz_Cyrl
یانی,soul,chg_Arab,eng_Latn
ﺁﺘﻴﺪﻴﻥ,on behalf of,chg_Arab,eng_Latn
ﻧﻬﺎﻴﺔ,infinite,chg_Arab,eng_Latn
ﺪﻴﮏ,"-dai,-dei,-tai,-tei adjective suffix",chg_Arab,eng_Latn
ﺒﺎﺮﺪﻯ,went,chg_Arab,eng_Latn
انى,оны,chg_Arab,kaz_Cyrl
چونک بوقا و بر خوراز بار,үлкен бұқа және бір қораз бар,chg_Arab,kaz_Cyrl
ﻥﺎﺒﺮﻬﻣ,"kind, compassionate",chg_Arab,eng_Latn
بو اويدە کيشي يوق,Бұл үйде кісі жоқ,chg_Arab,kaz_Cyrl
ﺗﻧﻜﻼﻣﺎﻯ,тыңдамай,chg_Arab,kaz_Cyrl
يانکی,жаңа,chg_Arab,kaz_Cyrl
ﺍﻴﺎﺪﻯ,"аяды, жаныашыды",chg_Arab,kaz_Cyrl
کوردى لار کم بو خاليق مسلمان ديسەلار نماز اوتاماى روزە توتمايدور,"They saw that this people, if you were to call them Muslims, they did not say their prayers, nor fast",chg_Arab,eng_Latn
کوچا,Kucha,chg_Arab,eng_Latn
 بسم الله الرحمن الر حيم,"In the Name of God, the Compassionate and the Merciful.",chg_Arab,eng_Latn
ایزلای,"to dream, to wish",chg_Arab,eng_Latn
بول,хан,chg_Arab,kaz_Cyrl
کرسى,chair,chg_Arab,eng_Latn
ﺣﻗﻳﻣﻧﻰ,"өшімді, кегімді",chg_Arab,kaz_Cyrl
بازار,нарық,chg_Arab,kaz_Cyrl
ﭽﺎﺶ,afternoon,chg_Arab,eng_Latn
ﺳﻮﻳﺭﻏﺎ ﻞ,gifts,chg_Arab,eng_Latn
غفلت,inattention,chg_Arab,eng_Latn
ﻗﺎﻳﺘﺎ ﻗﺎﻳﺘﺎ,қайта- қайта,chg_Arab,kaz_Cyrl
ﺒﻭ ﺪﻤﮑﺎﭼﻪ,until now,chg_Arab,eng_Latn
ﻧﻣﺮﺴﻪﻧﻳﻧﮏ,of something,chg_Arab,eng_Latn
کچيک,small,chg_Arab,eng_Latn
قرا چاى و کوک چاى یخشی دور,қара шай мен көк шай жақсы,chg_Arab,kaz_Cyrl
خواب آلودە,Ұйқылы,chg_Arab,kaz_Cyrl
بردى,берді,chg_Arab,kaz_Cyrl
ﻏﺯﻞ,"to destroy, to lose",chg_Arab,eng_Latn
ﺷﻴﺭﻴﻦ ﺯﺒﺎﻥ,"good wishes, good words",chg_Arab,eng_Latn
ﺘﻳﻜﺎﺮ,"equal, equal to (para-par)",chg_Arab,eng_Latn
لا الە الا الله محمد رسول ەللا,Лә иләһә илләллаһ Мұхаммадун расулуллаһ,chg_Arab,kaz_Cyrl
ﻴﺎﭙﻮﺷﺎ,close,chg_Arab,eng_Latn
ﺳﺎﭼﻰ,шашы,chg_Arab,kaz_Cyrl
هنر,skill,chg_Arab,eng_Latn
-قات,қосу,chg_Arab,kaz_Cyrl
کاي من,-геймін,chg_Arab,kaz_Cyrl
ميلان,Қалау,chg_Arab,kaz_Cyrl
اتام تمورچى ديسەلار بارغيل,"If they said, “My father is a blacksmith,” they would say, “Go.",chg_Arab,eng_Latn
اول فقير هر سوز کی اوز حاليدين ايتور عجب کورونور,and every word he said about himself seemed wondrous,chg_Arab,eng_Latn
کاشغر دریاسی کنکرو هم چوقوردور,The Kashgar River is wide and deep.,chg_Arab,eng_Latn
پادشاهدین,from the king,chg_Arab,eng_Latn
سوزلارکە,to the words,chg_Arab,eng_Latn
ﺍﻳﻠﮑﺎﺭﻯ,"in advance, before",chg_Arab,eng_Latn
جونك كيچيک,үлкен-кіші,chg_Arab,kaz_Cyrl
آلقات,scrub,chg_Arab,eng_Latn
ﻣﻌﺎﺵ,"ақылдасу, кеңесу",chg_Arab,kaz_Cyrl
هر يېردە حاجت مند بولسە پز مستمندلار دعا قلغاي مز,"Wherever there is a need, we poor souls shall pray there",chg_Arab,eng_Latn
ﺗﻭﻜﺗﻭﺮﻭﺮ,pouring,chg_Arab,eng_Latn
اوت,от,chg_Arab,kaz_Cyrl
ﺁﺯﻭﻖ,"тамақ, ас",chg_Arab,kaz_Cyrl
ﺘﻨﻴﻨﻳﻧﮏ,of the body,chg_Arab,eng_Latn
شيخ شهاب الدين اطلغ بر مريدى بار ايردى,He had a disciple named Shaykh Shahāb ud-Din,chg_Arab,eng_Latn
کون,күн,chg_Arab,kaz_Cyrl
اورسام اولمادى,"When I hit him, he did not die.",chg_Arab,eng_Latn
حصە,тарау,chg_Arab,kaz_Cyrl
